Code,smiles,MW,LogP,NumHDonors,NumHAcceptors
CUR,COc1cc(/C=C/c2cc(/C=C/c3ccc(O)c(OC)c3)n(CCO)n2)ccc1O,408.4540000000001,3.6446000000000027,3.0,7.0
CUR,COc1cc(/C=C/c2cc(/C=C/c3ccc(O)c(OC)c3)on2)ccc1O,365.38500000000005,4.443800000000003,2.0,6.0
CUR,O=C1CCOC/C1=C\c1ccc(Br)cc1,267.122,2.821900000000001,0.0,2.0
CUR,COc1cc(/C=C/C=C2\COC/C(=C\c3ccc(Br)cc3)C2=O)ccc1O,427.29400000000004,4.7858000000000045,1.0,4.0
CUR,COc1cccc(/C=C2\COCCC2=O)c1,218.25199999999992,2.0679999999999996,0.0,3.0
CUR,COc1cc(/C=C/C=C2\COC/C(=C\c3ccc(Cl)cc3)C2=O)ccc1O,382.843,4.676700000000005,1.0,4.0
CUR,O=C1CCOC/C1=C\c1ccc(Cl)cc1,222.67100000000002,2.7128000000000005,0.0,2.0
CUR,O=C1CCOC/C1=C\c1cccc(F)c1,206.216,2.1985,0.0,2.0
CUR,O=C1CCOC/C1=C\c1cccc(O)c1,204.22500000000002,1.765,1.0,3.0
CUR,COc1cc(/C=C/C=C2\COC/C(=C\c3cccc(O)c3)C2=O)ccc1O,364.39700000000005,3.7289000000000025,2.0,5.0
CUR,COc1cc(/C=C/C=C2\COC/C(=C\c3ccc(Br)c(Br)c3)C2=O)ccc1O,506.19000000000005,5.548300000000005,1.0,4.0
CUR,O=C1CCOC/C1=C\c1ccc(Br)c(Br)c1,346.01800000000003,3.5844000000000023,0.0,2.0
CUR,O=C1CCOC/C1=C\c1ccc(F)c(F)c1,224.206,2.3376,0.0,2.0
CUR,COc1cc(/C=C/C=C2\COC/C(=C\c3ccc(F)c(F)c3)C2=O)ccc1O,384.37800000000004,4.301500000000004,1.0,4.0
CUR,COc1ccc(/C=C2\COC/C(=C\C=C\c3ccc(O)c(OC)c3)C2=O)cc1O,394.4230000000001,3.737500000000003,2.0,6.0
CUR,COc1cc(/C=C/C=C2\COC/C(=C\c3ccc(OC)c(OC)c3)C2=O)ccc1O,408.4500000000001,4.040500000000004,1.0,6.0
CUR,O=C1CCOC/C1=C\c1ccc(O)c(O)c1,220.22400000000002,1.4706,2.0,4.0
CUR,COc1cc(/C=C/C=C2\COC/C(=C\c3ccc(O)c(O)c3)C2=O)ccc1O,380.3960000000001,3.434500000000003,3.0,6.0
CUR,COc1cccc(/C=C2\CN(C)C/C(=C\C=C\c3ccc(O)c(OC)c3)C2=O)c1,391.4670000000001,3.9471000000000025,1.0,5.0
CUR,CN1CCC(=O)/C(=C/c2cccc(Br)c2)C1,280.165,2.7371000000000008,0.0,2.0
CUR,COc1cc(/C=C/C=C2\CN(C)C/C(=C\c3ccc(Br)cc3)C2=O)ccc1O,440.33700000000005,4.701000000000005,1.0,4.0
CUR,COc1cc(/C=C/C=C2\CN(C)C/C(=C\c3ccc(Cl)cc3)C2=O)ccc1O,395.886,4.591900000000005,1.0,4.0
CUR,CN1CCC(=O)/C(=C/c2ccc(Br)cc2)C1,280.165,2.7371000000000008,0.0,2.0
CUR,CCc1cc(/C=C/C=C2\CN(C)C/C(=C\c3ccc(Cl)cc3)C2=O)ccc1O,393.91400000000004,5.145700000000006,1.0,3.0
CUR,CN1CCC(=O)/C(=C/c2ccc(F)cc2)C1,219.259,2.1137,0.0,2.0
CUR,COc1cc(/C=C/C(C)=O)ccc1CCNC(=O)OC(C)(C)C,319.40100000000007,3.364600000000002,1.0,4.0
CUR,COc1cc(CC/C(O)=C/C(=O)CCc2ccc(O)cc2)ccc1O,342.391,3.6828000000000025,3.0,5.0
CUR,CC(C)=CC(=O)CC(C)C1C=CC(C)=CC1,218.34,4.070300000000003,0.0,1.0
CUR,C=C1C=CC(C(C)CC(=O)/C=C(\C)CC)CC1,232.36699999999993,4.4604000000000035,0.0,1.0
CUR,O=C(/C=C(O)/C=C/c1cc(O)cc(O)c1)/C=C/c1cc(O)cc(O)c1,340.3310000000001,3.246600000000001,5.0,6.0
CUR,O=C(/C=C(O)/C=C/c1cc(O)cc(O)c1)c1cc(O)cc(O)c1,314.293,2.8470000000000004,5.0,6.0
CUR,O=C(/C=C(O)/C=C/c1ccc(O)c(O)c1)c1cc(O)cc(O)c1,314.293,2.8470000000000004,5.0,6.0
CUR,O=C(/C=C(O)/C=C/c1ccc(O)cc1)c1cc(O)cc(O)c1,298.29400000000004,3.141400000000001,4.0,5.0
CUR,COc1cc(/C=C/C(C)=O)ccc1CCc1cn(CCOC2OC(COC(C)=O)C(OC(C)=O)C(OC(C)=O)C2NOC(C)=O)nn1,660.6770000000002,1.278400000000002,1.0,16.0
CUR,CCN(CC)CCOc1ccc(/C=C/C(C)=O)cc1OC,291.3910000000001,3.0180000000000016,0.0,4.0
CUR,COc1cc(/C=C/C(C)=O)cc(CN(C)CCCN(C)C)c1OC,334.46000000000004,2.6895000000000007,0.0,5.0
CUR,COc1cc(/C=C/C(=O)/C=C(O)/C=C/c2ccc(O)c(OC)c2)ccc1O,368.3850000000001,3.852600000000003,3.0,6.0
CUR,COc1cc(CCC(=O)/C=C(\O)CCc2ccc(O)c(OC)c2)ccc1O,372.4170000000001,3.691400000000003,3.0,6.0
CUR,COc1cc(C(C)CC(=O)C=C(C)C)ccc1O,248.322,3.4297000000000026,1.0,3.0
CUR,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,368.3850000000001,3.3699000000000026,2.0,6.0
CUR,COc1cc(/C=C/C(=O)/C=C(O)/C=C/c2cc(OC)cc(OC)c2)cc(OC)c1,396.43900000000014,4.458600000000003,1.0,6.0
CUR,COc1cc(/C=C/C(O)=C/C(=O)c2cc(OC)cc(OC)c2)cc(OC)c1,370.4010000000001,4.059000000000003,1.0,6.0
CUR,COc1cc(OC)cc(C(=O)/C=C(O)/C=C/c2ccc(O)c(OC)c2)c1,356.3740000000001,3.756000000000002,2.0,6.0
CUR,COc1cc(OC)cc(C(=O)/C=C(O)/C=C/c2ccc(O)cc2)c1,326.348,3.7474000000000016,2.0,5.0
CUR,COc1cc(OC)cc(C(=O)/C=C(O)/C=C/c2cc(OC)c(OC)c(OC)c2)c1,400.4270000000002,4.067600000000003,1.0,7.0
CUR,COc1cc(OC)cc(C(=O)/C=C(O)/C=C/c2cc(OC)c(O)c(OC)c2)c1,386.40000000000015,3.7646000000000024,2.0,7.0
CUR,COc1cc(/C=C/C(O)=C/C(=O)c2ccc(OC)c(OC)c2)cc(OC)c1,370.4010000000001,4.059000000000003,1.0,6.0
CUR,Cc1cc(/C=C/C(=O)/C=C/c2cc(C)c(OC3CC3)c(C)c2)cc(C)c1OC1CC1,402.53400000000016,6.298380000000006,0.0,3.0
CUR,CN1C/C(=C\c2ccccc2O)C(=O)/C(=C/c2ccccc2O)C1,321.37600000000003,3.0793000000000017,2.0,4.0
CUR,CN1C/C(=C\c2nccn2C)C(=O)/C(=C/c2nccn2C)C1,297.362,1.1351,0.0,6.0
CUR,CC(C)n1ccnc1/C=C1\CN(C)C/C(=C\c2nccn2C(C)C)C1=O,353.4700000000001,3.222900000000002,0.0,6.0
CUR,CCC(C)n1ccnc1/C=C1\CN(C)C/C(=C\c2nccn2C(C)CC)C1=O,381.5240000000001,4.003100000000003,0.0,6.0
CUR,CN1C/C(=C\c2ccnn2C)C(=O)/C(=C/c2ccnn2C)C1,297.362,1.1351000000000002,0.0,6.0
CUR,CN1C/C(=C\c2nccs2)C(=O)/C(=C/c2nccs2)C1,303.41200000000003,2.581100000000001,0.0,6.0
CUR,CN1C/C(=C\c2cscn2)C(=O)/C(=C/c2cscn2)C1,303.41200000000003,2.581100000000001,0.0,6.0
CUR,Cc1nc(/C=C2\CN(C)C/C(=C\c3coc(C)n3)C2=O)co1,299.33,2.2609400000000006,0.0,6.0
CUR,Cc1cc(/C=C2\CN(C)C/C(=C\c3cc(C)on3)C2=O)no1,299.33000000000004,2.2609400000000006,0.0,6.0
CUR,Cc1cc(/C=C2\CN(C)C/C(=C\c3cc(C)no3)C2=O)on1,299.33000000000004,2.2609400000000006,0.0,6.0
CUR,CN1C/C(=C\c2ccccn2)C(=O)/C(=C/c2ccccn2)C1,291.35400000000004,2.458100000000001,0.0,4.0
CUR,COc1ccc(OC)c(/C=C2\CCC/C(=C\c3cc(OC)ccc3OC)C2=O)c1,394.4670000000001,4.941000000000004,0.0,5.0
CUR,COc1cc(/C=C2\CCC/C(=C\c3cc(OC)c(OC)c(OC)c3)C2=O)cc(OC)c1OC,454.5190000000003,4.958200000000005,0.0,7.0
CUR,CN1C/C(=C\c2cccnc2)C(=O)/C(=C/c2cccnc2)C1,291.354,2.458100000000001,0.0,4.0
CUR,COc1cc(/C=C/C(=O)/C=C/c2cc(OC)c(OC)c(OC)c2)cc(OC)c1OC,414.45400000000024,4.033900000000004,0.0,7.0
CUR,CCCOc1cc(/C=C/C(=O)/C=C/c2cc(OCOC)cc(OCOC)c2)cc(OCOC)c1,472.5340000000003,4.719200000000004,0.0,8.0
CUR,COc1cc(/C=C/C(=O)/C=C/c2cccc(O)c2)cc(OC)c1OC,340.37500000000017,3.713700000000003,1.0,5.0
CUR,COc1cc(/C=C/C(=O)/C=C/c2cc(OC)c(OC3CC3)c(OC)c2)cc(OC)c1OC1CC1,466.53000000000037,5.099100000000005,0.0,7.0
CUR,COc1ccccc1/C=C/C(=O)/C=C/c1ccccc1OC,294.3500000000001,3.999500000000003,0.0,3.0
CUR,CC(=O)c1ccccc1/C=C/C(=O)/C=C/c1ccccc1C(C)=O,318.37200000000007,4.387500000000004,0.0,3.0
CUR,COc1cc(F)c(/C=C2\CCC/C(=C\c3cc(OC)c(OC)cc3F)C2=O)cc1OC,430.4470000000002,5.219200000000004,0.0,5.0
CUR,COc1ccc(OC)c(/C=C2\CN(C)C/C(=C\c3cc(OC)ccc3OC)C2=O)c1,409.48200000000014,3.7025000000000023,0.0,6.0
CUR,COc1ccc(OC)c(/C=C2/C(=O)/C(=C/c3cc(OC)ccc3OC)C3CCC2N3C)c1,435.5200000000002,4.233500000000003,0.0,6.0
CUR,COc1cc(OC)c(OC)cc1/C=C1/C(=O)/C(=C/c2cc(OC)c(OC)cc2OC)C2CCC1N2C,495.57200000000034,4.250700000000004,0.0,8.0
CUR,COc1cc(F)c(/C=C2/C(=O)/C(=C/c3cc(OC)c(OC)cc3F)C3CCC2N3C)cc1OC,471.5000000000003,4.511700000000004,0.0,6.0
CUR,COc1ccc(/C=C/C(C)=O)cc1OC,206.24099999999996,2.306,0.0,3.0
CUR,COc1ccc(/C=C/C(=O)CCc2ccc(OC)c(OC)c2)cc1OC,356.41800000000006,3.9361000000000033,0.0,5.0
CUR,COc1cc(/C=C/C(=O)CCc2ccc(O)c(OC)c2)ccc1O,328.36400000000003,3.330100000000002,2.0,5.0
CUR,COc1cc(/C=C2\CN(C)CC(Cc3ccc(O)c(OC)c3)C2=O)ccc1O,383.44400000000013,2.8718000000000017,2.0,6.0
CUR,C#COc1ccc(/C=C/C(=O)OC)cc1OC,232.23499999999993,1.8509,0.0,4.0
CUR,C=COc1ccc(/C=C/C(=O)OC)cc1OC,234.25099999999995,2.4037000000000006,0.0,4.0
CUR,O=C(/C=C/c1ccc2ccccc2c1)C1CCc2ccccc2C1,312.41200000000003,5.227200000000004,0.0,1.0
CUR,O=C(CCc1ccccc1)c1ccccc1,210.276,3.502100000000002,0.0,1.0
CUR,CCN(CC)c1ccc(/C=C/C(=O)c2cccc(-n3cc(C(C)(C)O)nn3)c2)cc1,404.5140000000001,4.237000000000004,1.0,6.0
CUR,CCN(CC)c1ccc(/C=C/C(=O)c2cccc(-n3cc(-c4ccc(Br)cc4)nn3)c2)cc1,501.4280000000001,6.439100000000006,0.0,5.0
CUR,O=C1/C(=C/c2ccccn2)CCC/C1=C\c1ccccn1,276.33899999999994,3.6966000000000028,0.0,3.0
CUR,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(OP(=O)(OCc3ccccc3)OCc3ccccc3)c(OC)c2)ccc1O,628.6140000000003,7.584800000000008,1.0,9.0
CUR,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(P(=O)(OCc3ccccc3)OCc3ccccc3)c(OC)c2)ccc1OP(=O)(OCc1ccccc1)OCc1ccccc1,872.8440000000002,11.131199999999989,0.0,11.0
CUR,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(OCCN(C)C)c(OC)c2)ccc1O,439.50800000000027,3.6047000000000033,1.0,7.0
CUR,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(OCCN3CCCC3)c(OC)c2)ccc1O,465.5460000000004,4.138900000000004,1.0,7.0
CUR,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(OC(=O)C(CC(C)C)NC(=O)OC(C)(C)C)c(OC)c2)ccc1O,581.6620000000004,5.509100000000006,2.0,9.0
CUR,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(OC(=O)C(N)CC(C)C)c(OC)c2)ccc1O,481.5450000000003,3.9431000000000034,2.0,8.0
CUR,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(OC(=O)C(CC(C)C)NC(=O)C(C)N)c(OC)c2)ccc1O,552.6240000000004,3.4478000000000013,3.0,9.0
CUR,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(OC(=O)C(CC(C)C)NC(=O)C(N)CCSC)c(OC)c2)ccc1O,612.7450000000003,4.181000000000003,3.0,10.0
CUR,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(OC(=O)C(CC(C)C)NC(=O)C(CCSC)NC(=O)OC(C)(C)C)c(OC)c2)ccc1O,712.8620000000002,5.747000000000006,3.0,11.0
CUR,CCC(C)(C)OC(=O)NC(C)C(=O)NC(CC(C)C)C(=O)Oc1ccc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)cc1OC,666.7680000000003,5.4039000000000055,3.0,10.0
CUR,COc1cc(/C=C/c2cc(/C=C/c3ccc(O)c(OC)c3)[nH]c(=O)n2)ccc1O,392.41100000000006,3.5391000000000026,3.0,6.0
CUR,COCc1c(/C=C/c2ccc(O)c(OC)c2)cc(/C=C/c2ccc(O)c(OC)c2)oc1=O,436.4600000000002,4.555400000000004,2.0,7.0
CUR,COc1cc(/C=C/c2cc(/C=C/c3ccc(O)c(OC)c3)[nH]c(=S)n2)ccc1O,408.47900000000004,4.908390000000004,3.0,6.0
CUR,COc1cc(/C=C/C2=C(C#N)C(=O)OC(/C=C/c3ccc(O)c(OC)c3)/C2=C(/C)c2ccc(Br)cc2)ccc1O,600.4650000000003,6.823380000000007,2.0,7.0
CUR,O=C(/C=C/c1ccccc1)c1ccccc1,208.26000000000002,3.5827000000000018,0.0,1.0
CUR,O=C(/C=C/c1c(Cl)cccc1Cl)c1ccccc1,277.15000000000003,4.889500000000003,0.0,1.0
CUR,Cc1ccc(C(=O)/C=C/c2c(Cl)cccc2Cl)cc1,291.177,5.197920000000003,0.0,1.0
CUR,O=C(/C=C/c1ccccc1)c1ccc2ccccc2c1,258.32,4.7359000000000036,0.0,1.0
CUR,O=C(/C=C/c1ccccn1)c1ccccc1,209.248,2.9777000000000013,0.0,2.0
